title,company,location,summary,salary
"MS Teams Developer- Melbourne, VIC",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
UI/UX Designer,Pipelabs,,"Experience working collaboratively with PMs and engineers to deliver end-to-end product design, from idea to production....",$350 - $450 a day
Application Engineer - Tullamarine - Great remuneration,Australia Wide Engineering Recruitment,,Research sales data and formulating strategic business plans. Capable of analysing and developing sales data and metrics....,"$75,000 - $90,000 a year"
Analyst – Transaction Banking & Wholesale Lending - Institut...,ANZ Banking Group,,Collaborates with Product Owners and Engineers to translate business requirements into workable technology outcomes for the Squad....,
Junior Systems Engineer,Interface Recruitment Australia,,With this in mind they are looking for a Junior Systems Engineer to be the initial point of contact for all IT enquiries....,"$48,000 a year"
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,,"Experience in data models and reporting packages like IBM Cognos. Ability to breakdown those business needs and build coherent solutions to these problems,...",
Technical Consultant / Systems Engineer,BAE Systems Applied Intelligence,,Understanding of Java and J2EE architectures/and/or Data Server. The Applied Intelligence division of BAE Systems delivers solutions which protect and enhance...,
Requirements Engineer,HAYS,,Immediate opportunity for an experienced Requirements Engineer located in Melbourne CBD. You will bring with you knowledge of DOORS for requirements data...,
Rail Vehicle Electrical Engineer,LTK Engineering Services,,RAIL VEHICLE ELECTRICAL ENGINEER. Perform field tests and investigations of electrical phenomena and set up/utilize electrical measurement equipment – voltage...,
"Engineer, Financial Crime (Industrial Network Analysis)",ANZ Banking Group,,"Data governance – experience in data lineage and data quality control. Engineer - Fraud, Financial Crime & Retail Decisioning....",
Data DevOps Engineer - Production Support,National Australia Bank,Melbourne VIC,We are looking for DevOps engineers with strong production support background to build automation into Big Data delivery and promote DevOps practices....,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Data Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Junior Geotechnical Engineer,Radiant Recruitment,,"Geotechnical data collection, visual inspection of samples and point load testing. Receive brief from Project Engineer including scope, founding stratums,...",
Programmer Analyst,BOEING,,"We are engineers and technicians. Have first-hand knowledge and expertise in all phases of application development (requirements definition, design, development...",
"Senior Analyst, Microservice Engineer",NAB - National Australia Bank,,"The ability to work independently with minimal management supervision and as part of a team of engineers. Ensure all systems, platforms and applications are...",
Senior Software Engineer - Java / Spring Boot / Kafka,Versent,,"Data modelling and relational DB. Our Software Engineers know their craft, and know it well. Versent is a rapidly growing Cloud Consulting organisation,...","$120,000 - $150,000 a year"
Analytics Consultant - Training and Enablement - Melbourne,"InterWorks, Inc.",,"Work with analysts, engineers, programmers and executives to tell a story with their data. Help people understand the how and why of data visualization....",
Senior Windows Engineer,Telebilling,,This role will focus on the delivery and ongoing management of all the voice and data Windows infrastructure requirements as they relate to:....,
Senior Windows Engineer,Hansen Technologies,,This role will focus on the delivery and ongoing management of all the voice and data Windows infrastructure requirements as they relate to:....,
Procurement Specialist (Buyer / Expeditor),Wood,,Facilitate technical discussions between WOOD Engineers and Vendor Engineers. Provide procurement support to projects through the procurement and expedition of...,
Traffic Engineer,HAYS,,6 month contract for a Traffic/Transport Engineer with strong communication & relationship management skills....,
Technology Analyst,ITL Australia,,"Payment Access Gateway support engineers perform the following duties:. Troubleshoot Issues - When technical issues with the product arise, production support...",
Software Engineer,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. We are going through a phenomenal growth period and are...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
"IT Support Analyst (EUC & OSX)- Melbourne, CBD ( Casual/ AX_...",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
"Senior Analyst, Quality Engineer – Automation",NAB - National Australia Bank,,"The Direct Client Reporting team supports the technology for the Asset Servicing data warehouses, online client reporting tool among others....",
Analysis Engineer,HAYS,,"Great opportunity for Analysis Engineer to working on projects for global resources and mining business. Excellent analytical, technical and data analysis...",
Data Engineer - Cloud Migration - Financial Services,FutureYou,,I am currently recruiting for a Data Engineer to lead and design/develop AWS solutions for a large Datawarehouse Migration within the financial services sector....,
Data Scientist - Utilities Retail,Michael Page,,Experience working with Data Engineers and Analysts. Mid size organisation looking to expand their Data capacity....,
Senior DevOps Engineer,Zendesk,,"Our servers live in AWS, GCP, and co-located data centres. Our data is stored in MySQL, Redis, Kafka, ELK, Cassandra, and Memcache....",
Quality Engineer,Tecside Group,,Formal checks of data bases or documentations). Experience as a Quality Engineer in the manufacturing industry....,
Application Calibration Engineer,Michael Page,,Modify or create validation procedures and present data to support. Organize team calibrations where a team of engineers will solve a technical problem....,
Consultant,Infy Australia,," Experience with basic iOS Frameworks such as Core Data, Core Animation, etc.  Familiarity with Restful APIs to connect iOS applications to back-end services...",
Senior Software Engineer - Foundation,Zendesk,,"The team also maintains Maxwell, an open source MySQL change data capture system. By submitting your application, you agree that Zendesk may collect your...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Analyst – Transaction Banking & Wholesale Lending,ANZ Banking Group,,Collaborates with Product Owners and Engineers to translate business requirements into workable technology outcomes for the Squad....,
Senior AWS DevOps / CloudOps Engineer,Versent,,"As a Senior DevOps/Cloudops Engineer, you will design, implement and drive adoption of Continuous Delivery and DevOps utilising industry best practice...","$80,000 - $130,000 a year"
IT Support Engineer,Clicks IT Recruitment,,"Disaster recovery, data backups and security of production systems and information. Our client is looking for a talented IT Support Engineer to join a leading...",
Senior Software Engineer,Electronic Arts,,"Practical knowledge of data exchange formats. We are looking for an experienced Senior Software Engineer, who has a strong passion for delivering quality...",
Data Engineer - Cloud Migration - Financial Services,FutureYou,,I am currently recruiting for a Data Engineer to lead and design/develop AWS solutions for a large Datawarehouse Migration within the financial services sector....,
Senior Security Engineer - Product Security,Zendesk,,"They rely on us to protect their data and that of their customers. By submitting your application, you agree that Zendesk may collect your personal data for...",
Consultant,Infy Australia,," Experience with basic iOS Frameworks such as Core Data, Core Animation, etc.  Familiarity with Restful APIs to connect iOS applications to back-end services...",
"Risk Operations Lead, Fraud",Square,,"You will be required to engage in ongoing written and verbal communication with management, analysts, engineers, data scientists and product teams in order to...",
"Cloud Engineer, Infrastructure",Swift Navigation,,"Advanced data collection and analysis pipelines; A deep understanding of distributed systems (pitfalls, scaling issues, residency, integrity) to include...",
Project Manager - Engineering Onboarding,Zendesk,,"Your focus will be to ensure every Zendesk engineer has the right tools, context and knowledge to get them ramped up....",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Postdoctoral Fellowship in Ocular Biomarker Development for...,CSIRO,,Considerable experience with statistical data analysis. CSIRO Early Research Career (CERC) Postdoctoral Fellowships at CSIRO provide opportunities to scientists...,"$82,000 - $93,000 a year"
"Senior Consultant, Quality Engineer – Automation and Perform...",NAB - National Australia Bank,,"Identify opportunities to reduce test data provisioning/refresh time for testing. We currently have a number of permanent positions for Senior Consultant,...",
Grid Connection Engineer,Design and Construct,,"NSP Data and Network. Grid Engineer | Solar | Renewable Energy. As Grid Engineer, you will be responsible for the following;...",
Deep Learning Engineer,Blackbook Executive,,"Henceforth they are currently in the search for a Deep Learning Engineer. Developing the core software technology of the business, including deep learning...",
"Cyber Analyst- Melbourne, VIC (Contractual/ AX_214_JP)",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
Senior Software Engineer - Integrations,Zendesk,,"Our data is stored in AWS Aurora, Kafka, S3 and crunched by Hadoop, Athena, Amazon Redshift, and GCP Dataflo ws....",
Senior Test Analyst (Senior Quality Engineer – Automation an...,NAB - National Australia Bank,,Identify environment and data requirements. We currently have a number of permanent positions for Quality Engineers to join the team. Permanent Full time....,
DevOps Engineer (Hadoop),Pia Recruitment,,Expertise in administering and utilising Hadoop or other Data Science/Analytics platforms. 4 years plus of Dev/Ops experience working primarily in a Big Data...,$100 a day
Senior System Engineer – Identity & Access Management,Coles,,"We are a unique group comprised of specialists across engineering, infrastructure, data science & analytics, solution design, human centred design, development...",
Design Automation Developer,Arup,,"Experience manipulating data in a variety of forms (XML, SQL, Excel, Text, JSON … ). We are truly global, and our 14,000 planners, designers, engineers and...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Site / Project Engineer,Michael Page,,As a Site / Project Engineer you will be involved in all aspects of underground civil works. Join a unique engineering and construction business....,
Signalling Design Manager,Metro Trains Melbourne,,Tertiary qualification in Engineering suitable for membership of the Institution of Engineers Australia or qualifications and experience suitable for admission...,
"MS Teams Developer- Melbourne, VIC",Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Systematically analyses the pros and cons of an issue and supporting...,
"Cloud Engineer, Infrastructure",Swift Navigation,,"Advanced data collection and analysis pipelines; A deep understanding of distributed systems (pitfalls, scaling issues, residency, integrity) to include...",
3D Modelling Manager,AAM Pty Ltd,,"Developed from data capture including laser scanning, imagery and LiDAR. Experience modelling from point cloud and manipulating point cloud data;...",
Senior Analyst Engineer – Java Developer,NAB - National Australia Bank,,"The Direct Client Reporting technology team supports the technology for the Asset Servicing data warehouses, online client reporting tool applications....",
Wind Engineer,Dare Energy,,"Our client requires an experienced wind engineer to work within a small team in their Melbourne office. Experience carrying out wind data analysis, energy yield...",
DevOps Engineer,Talent International,,"Collaborate with a group of Business/data analysts, business users and other data modellers to continuously evolve the data modelling practice....","$120,000 - $130,000 a year"
Traffic Engineer,HAYS,,6 month contract for a Traffic/Transport Engineer with strong communication & relationship management skills....,
Consulting- CIO- Platform Engineering - SDET Consultant - Me...,Deloitte,,Software Development Engineer in Test (SDET) - Consultant LevelResponsibilities:. Works with delivery stakeholders to define test automation scope•Integrates...,
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Solutions Consultant (AU or SG),Conviva,,Strong Data Science or Analytics capabilities. Apply expertise in data mining and data visualization to see beyond the numbers and pull insights to help...,
Senior Software Engineer,Property Exchange Australia Limited,,"Senior Software Engineer. Demonstrates leadership in the identification, stakeholder advocacy, and risk owner acceptance and action of previously undetected...",
Senior System Engineer – Identity & Access Management,Coles,,"We are a unique group comprised of specialists across engineering, infrastructure, data science & analytics, solution design, human centred design, development...",
DB and DB cloud platform Solution Engineer - Sales Consultin...,Oracle,,"Knowledge of related Enterprise, Public & Private Cloud, infrastructure, storage, Systems Management, Applications, Data Warehousing, Big Data, Security and...",
Research Engineering Lead,Lockheed Martin Australia,,"Machine Learning, Artificial Intelligence, Data Analytics. Visualization and exploitation of data, human-machine interface....",
Customer Program Manager,Thales,,"Define problems, collect data, establish facts, and draw valid conclusions. The Fleet engineers to secure the installation and entry into service of the...",
"Senior Network Engineer, ITG - Melbourne or Sydney","FTI Consulting, Inc.",,Analyzes and maintains periodic service performance data to ensure optimal usage of the resources available....,
Project Engineer,HAYS,,"Automate processes such as data integration,analysis and presentation; Exciting role to work as Project Engineer in a permanent role located in South Eastern...",
Big Data Architect Senior Manager,Accenture,,"Strong understanding of data warehouse, data lake and associated ETL and data processing concepts. Additional experience in metadata driven data ingestion, Big...",
QA Automation Leader,Property Exchange Australia Limited,,"Understands and can identify the most effective techniques, data sets and tools to use. Collaborate with software engineers (developers) and QA’s to develop...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Digital Modeller,Bayside Group,,This is achieved with strong liaison with studio engineer. The latest approved data should be used to construct the CAD models....,
Research Engineering Lead,Lockheed Martin Australia,,"Machine Learning, Artificial Intelligence, Data Analytics. Visualization and exploitation of data, human-machine interface....",
Performance Engineers(M24),Finite IT,,3-8 years’ experience as performance Engineer. We are seeking multiple Performance Engineers to join our team who will be working onsite in Melbourne CBD....,
DevOps Engineer,Talent International,,"Collaborate with a group of Business/data analysts, business users and other data modellers to continuously evolve the data modelling practice....","$120,000 - $130,000 a year"
Full Stack Engineer,Just Digital People,,"Other tasks required to successfully undertake the role of a Software Engineer. This is one of the many Full Stack Engineer positions I have on, in and around...",
Senior Analyst Engineer – Java Developer,NAB - National Australia Bank,,"The Direct Client Reporting technology team supports the technology for the Asset Servicing data warehouses, online client reporting tool applications....",
Localisation Manager,Zendesk,,Proven experience the management and development of a team of Localisation Engineers. Manage multiple product release schedules by communicating to engineers...,
Performance Engineer - Siebel and Oracle Fusion/Middleware,PS&C Group,,"Build application performance models and projections from architecture, design or production data. We are looking for a Siebel Performance Engineer on a long...",
Big Data (Hadoop) Architect,MTP Services,,"Thought leadership and customer consulting - Big Data SME. Our client premium is a Federal Department, building a team of big data specialist engineers,...",
Account Manager (Analytics Technology),DemystData,,"Passionate about data driven business transformation. DemystData is an External Enterprise Data Platform, used by major US and APAC financial institutions to...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
NOC Tier 2 Engineer,Vocus Group,,Working knowledge on carrier-grade WAN solutions and data products. But what does an AWESOME Level 2 NOC Engineer look like......,
Analytics Specialist ( Qlikview + PowerBI ) - Business Analy...,Epworth Healthcare,,You will build reliable state of the art data discovery systems and help implement best of breed end user analytics....,
Wind Engineer,Dare Energy,,"Our client requires an experienced wind engineer to work within a small team in their Melbourne office. Experience carrying out wind data analysis, energy yield...",
IT Storage Consultant,Robert Half Australia,,"CCNA Data-Center, CCNP Data Center preferred. You will be an impressive IT Engineer with proven hands on experience designing, building and implementing...",$700 a week
Cloud Engineer,LIFX,,At LIFX we are looking for an engineer who wants to solve unique and challenging issues. You take the initiative to solve the hard problems and use data to back...,"$85,000 - $110,000 a year"
Principal Consultant - Data Engineering,Infoready,,"Consistent track record of designing and implementing scalable, high performance data pipelines, data services, and data products....",
Microservices & DevOps Engineer,Just Digital People,,Ensuring that you are working with security and data protection in mind. Senior Analyst / Consultant – Microservices & DevOps....,
3D Modelling Manager,AAM Pty Ltd,,"Developed from data capture including laser scanning, imagery and LiDAR. Experience modelling from point cloud and manipulating point cloud data;...",
Service Desk Analyst L1 – Melbourne (Full Time/ AX_161_JP),Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Should have worked as a Customer Support Engineer / Technical...,
Digital Engineering Coordinator,KBR,,Capture the input data required to create and maintain the project VDC model and 4D construction sequencing model....,
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Apprearance Excellence Engineer,Invenio Pty. Ltd.,,We are currently seeking an experienced and self-motivated Automotive Engineer for a contract role within Ford’s Product Development team based in Melbourne....,
Invoicing Officer,HAYS,,"Professional working relationship with engineers, External Clients, Project Leaders. A global engineering consultancy firm in the heart of Melbourne CBD...",
Customer Program Manager,Thales,,"Define problems, collect data, establish facts, and draw valid conclusions. The Fleet engineers to secure the installation and entry into service of the...",
Solution Architect,Ericsson,,"Prior experience with Big Data, Analytics suite and Dev-Ops software development. Ericsson engineers, researchers and scientists around the world are working on...",
Splunk Engineer - Contract,Genesis IT&T Pty Ltd,,"Splunk data acquisition. Data normalization and the Splunk CIM. Must have experience in Dash boarding, Data structure, Onboarding servers, Alert mechanism....",
Active Directory Technical Specialist – Melbourne CBD (Casua...,Axiom Technologies,,Weighs up options using the available data. Seeks out and uses factual data when available. Active Directory Technical Specialist....,
Senior Package Manager - Compressor Upgrade,Wood,,"Coordinate preparation of compressor package specifications and data sheets. Work with project managers, other discipline engineers, clients and vendors to...",
IOS Developer,Cognizant,,"Experience with iOS frameworks such as Core Data, Core Animation, etc. You will be working alongside other engineers and developers working on different layers...",
CNC Programmer - Dandenong,Macro Recruitment,,"MANAGER, Process Worker,Production Manager, forklift driver, Machine Operator, fitter, forklift, driver, Factory Hand, quality assurance, Production, labourer,...",$27 - $30 an hour
DevOps Engineer (AWS) - Melbourne,AC3,,"We are a growing business with a focus on three technology areas – cloud & infrastructure, cyber security and software & data integration....","$120,000 - $140,000 a year"
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Data Management Lead,Fircroft,,Engineering Data Management. Experience using electronic data management systems for controlling and reporting project data....,
Senior Application Developer,Chironix,,"You will have the opportunity to lead projects and work with a team of experienced software & data engineers, machine learning experts and our business...",
Principal Structural Engineer SME – Dynamic Foundations,Wood,,Ability to transfer skills and knowledge to other engineers including remote teams working in different cultures....,
Technology Architect,Infy Australia,,"IT solution delivery, business intelligence, data warehousing, and information management· Experience in Hadoop (Prefer Cloudera), Kafka, Flume, Spark Streaming...",
Corporate Account Manager,RS Components,,"RS Components is a trading brand of Electrocomponents plc, the global distributor for engineers. Use reporting insights and customer data to provide quarterly...",
Production Database Administrator,Altablue,,Finding root causes of data issues and ensuring data is compliant with defined data standard. Work with engineers to perform various analyses and assist with...,
Signalling Design Manager,Metro Trains Melbourne,,Tertiary qualification in Engineering suitable for membership of the Institution of Engineers Australia or qualifications and experience suitable for admission...,
Cloud Architect,Amazon.com,,"5+ years experience in a customer-facing, sales-aligned role such as consultant, solutions engineer or solutions architect....",
Azure DevOps Engineer,Bluefin Resources,,Full-time permanent opportunity Exciting technology stack Large Enterprise Organisation The role is focused on administration and support of DevOps tooling....,
Support Engineer,Appetency Recruitment Services,,"Proven experience as L1 System Engineer, L2 System Engineer, Service Desk. L1 System Engineer, L2 System Engineer, Managed Services Consultant, IT support,...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Asset Engineer,HAYS,,"IMMEDIATE START for an ENTHUSIASTIC Asset Engineer. You will also have strong communication skills, both written and verbal as well as strong data analytical...",
Director of Engineering,Zendesk,,"The team is a full-stack engineering team responsible for working with Data Scientists, Designers and Product Managers....",
Team Lead,Miller Gold,,"Software Engineer Team Lead. Software Engineer Lead Position Description. Experience of architecting the data, middleware and application layers....",
Associate - Fire Protection Engineer,Fetch Recruitment,,"Managing a team of Fire Protection Engineers. Exposure to a variety of the most sought-after projects in Australia within health, data, education, commercial...",
Solutions Consultant (AU or SG),Conviva,,Strong Data Science or Analytics capabilities. Apply expertise in data mining and data visualization to see beyond the numbers and pull insights to help...,
Asset Engineer,Bayside Personnel,,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Senior Full Stack Engineer,Just Digital People,,Knowledge of data structures and an eye for architecture. Do you love JavaScript?...,
Big Data Architect,Halcyon Knights 2017,,"Help develop a vision for information delivery and management and driving execution of the roadmap, including enterprise data architecture, big data, analytic's...",
Senior/Lead Cloud Engineer,Innablr,,"Can keep data forever using SQL Server, Oracle, PostgreSQL or MySQL. Who are we looking for?*....",
Account Pre-sales Systems Engineer-1246045,Cisco Careers,,"Collaboration, Enterprise Networks, Software, Data Centre or Security). Actively participate as a specialist on assigned Virtual Team and provides consultative...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
NOC Tier 2 Network Engineer,Launch Recruitment,,Working knowledge on carrier-grade WAN solutions and data products. A day in the life of a Level 2 NOC Network Engineer......,"$80,000 - $85,000 a year"
Senior Software Engineer (Java),Pulselive,,"JSON data structures. You will be able to work with a wide range of data sources and providers from video, commentary to live sports data....",
Associate Mechanical Engineer,Fetch Recruitment,,8+ years’ experience working as a Mechanical Engineer in a consultancy environment. My client are one of the top players in Melbourne's Building Services market...,
Civil Engineer,Fircroft,,Fircroft is registered as a Data Controller with the Information Commissioner as required under the General Data Protection Regulation 2016/679....,
Design Engineer - Heavy Equipment Manufacturer,Michael Page,,Collaborate with highly skilled professional engineers and management personnel. Assisting Mechanical Engineers in the design of mechanical equipment and plant....,
Security Architect,Thales,,"We are ground breaking new digital technologies such as 4G mobile communications, cryptography, cloud computing and big data for use in physical protection...",
Systems Engineer,HAYS,,Systems Engineer job in Melbourne. Knowledge of DOORS for requirements data capture. As a Systems Engineer your responsibilities will include:....,
Software Engineer (Financial Crimes),Create Careers,,"Data governance experience in data lineage and data quality control. ENGINEER (Financial Crimes)*. They are looking for engineers to develop solutions, gather,...","$100,000 - $150,000 a year"
Business Development Manager - Renewable Energy,RateSetter Australia,,"We believe the financial system has become bloated and inefficient, and are leveraging technology and data to give value - and power - back to the consumer....","$80,000 - $120,000 a year"
Senior Network Engineer,Michael Page,,"They are currently looking for an experienced Senior Network Engineer to join their Melbourne Team. Leads and is responsible for the completion of tasks, change...",
API Engineer - Belong,Telstra,Melbourne City Centre VIC,We are seeking an experienced API Engineer to be a critical member of a cross-function agile team. You will have a key role in enabling people by sharing best...,
Engineer,ANZ Banking Group,Melbourne VIC,"Software Engineer Role. What you bring to the role as an Engineer. I use my critical thinking, network, skills, knowledge, and available data to drive better...",
Data Engineer,NAB - National Australia Bank,Melbourne VIC,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Data Engineer,Chandler Macleod,Melbourne VIC,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Asset Engineer,Bayside Personnel,Melbourne VIC,Define and maintain accurate data of an electronic asset maintenance register. Work With A Major Owner Asset Portfolio....,
Pre-Sales Solutions Architect,Simply Market,,Data Privacy Consent *. Experience as an Enterprise solutions architect or sales engineer. Your data will be stored in compliance with our Privacy Policy...,
Security Engineer,Opus Recruitment Solutions,,"Security Engineer - Melbourne - $130,000 - $145,000 +Super. The Security Engineer will respond to security events, conduct technical analysis and response to...","$130,000 - $145,000 a year"
