title,company,location,summary,salary
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Configuration Analyst,Link Group,,"Provide specialist expertise on configuration design criteria to Business, Technical Analysts, developers and test analysts for all supported Systems....",
Service Desk Analyst L1 – Sydney (Full Time/ AX_161_JP),Axiom Technologies,,IT Service Desk Analyst. Weighs up options using the available data. Seeks out and uses factual data when available....,
Senior Security Intelligence Analyst,Atlassian,,Data analytics experience. Analysing log data for signs of compromise. As a Senior Security Intelligence Analyst you'll be watching over our corporate...,
IT Asset Management Analyst,Reserve Bank of Australia,,Experience of maintaining data records in an asset registers. Monitor and report on the quality of IT Asset data....,
Senior Analyst - Quantitative Analyst,Macquarie Group Limited,,"Based at Macquarie Headquarters, Sydney – our Quantitative Applications Division team has global responsibility for ensuring the integrity of key financial...",
Reinsurance Reporting Analyst,Mayday Recruitment,,Gather data and produce reports on findings that will benefit the growth of the business. MAYDAY are recruiting for a Reinsurance Reporting Analyst for a large...,"$75,000 a year"
Business Solutions Analyst,Johnson & Johnson Family of Companies,,"Business Solutions Analyst. In particular, this role will work on ensuring sales systems are maintained with accuracy as well as working with customer business...",
People Data Analyst - Get genuinely proactive with value add...,Reward Recruitment,,"In a varied role, you will triage issues concerning people data and processes, deliver root cause solutions and ensure data governance policies are applied to...",
Master Data Process Analyst,Total Resource Solutions,,Master Data Process Analyst – NSW Government. The Analyst will define and manage end to end Master Data Management (MDM) processes for asset and location data...,
Data Scientist,Robert Walters,,"As a Data Scientist, you will be responsible for integrating disparate sources of data and analytics and transform available information streams into a linked...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Senior Pricing Analyst,IAG,,Desired - Prior practical experience in the analysis of complex data. Efficient extraction & subsequent analysis of internal data for both ad-hoc analysis &...,
Investment Operations Analyst,Keegan Adams,,Provide support to the Operations Team to ensure data and pricing is accurate. As an Investment Operations Analyst you will have significant interaction with...,"$60,000 - $85,000 a year"
"Data Lead, Capital Markets",Attribute Consulting,,"Data Analyst / Information Management. We have a new opportunity for a Data Lead with a leading financial company, the team are highly focused on Capital...",$750 - $900 a day
Data Scientist,Progressive Recruitment,,The Data Scientistwill be comfortable preparing big data infrastructure to be analysed by Data Scientists....,$650 - $850 a day
Marketing Analyst,MTC Recruitment,,Excellent opportunity has emerged for an experience Marketing Analyst to join this Australian success story in their time of growth....,"$95,000 a year"
Lizard - Behaviour Therapist - Westmead/Parramatta,Nextt Health,,You will receive full in-house training from our team of Board Certified Behaviour Analysts and Clinicians before being placed on to our programs;...,
MDM Analyst (Master Data Management) – Enterprise Client / H...,Aurec Human Capital Group,,"SQL Profiling / Data Quality. We are looking for an experienced, self-motivated MDM Analyst who has a passion for Data with experience working in enterprise...",
Financial Data Analyst,Total Resource Solutions,,Financial Data Analyst – NSW Government. A Financial Data Analyst is required to join a NSW Government Department based in Strawberry Hills on an initial three...,
ITI Senior Desktop Support Analyst,Rabobank,,ITI Senior Support Analyst. Escalation point for ITI Desktop Analyst. Update and maintain the Asset Management and CMDB system to ensure data integrity....,
Reporting Analyst,Launch Recruitment,,"Communicating data visualisation developments to internal and external users. Experience with data visualisation software such as Qlik, Tableau, Power BI etc....","$75,000 - $90,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Inventory Analyst,people2people,,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Senior Data Science Consultant,Quantium,,"You will have the opportunity to collaborate and learn from our team of experts that spans data scientists, actuaries, statisticians, business analysts,...",
Product Analyst - Wealth & Insurance,Bank of Queensland,,"As the Product Analyst, you will be responsible for managing the end-to-end process for portfolio marketing campaigns including;...",
Complex Billing Analyst / Capacity Manager,DELL,,Complex Billing Analyst / Capacity Manager. We can’t wait for you to discover this for yourself as a Complex Billing Analyst / Capacity Manager on our Managed...,
Senior Data Analyst (Implementation Projects),Total Resource Solutions,,"Senior Implementation Analyst – NSW Government. Working knowledge of SPSS, R, STATA or SAS data analysis software....",
Data Scientist - Customer Analytics in Financial Services!,Talent Insights Group,,"A data scientist with strong hands-on SQL experience and the ability to build and automate data pipelines/ETL into data marts, etc.)....",
Senior Security Intelligence Analyst,Atlassian,,Data analytics experience. Analysing log data for signs of compromise. As a Senior Security Intelligence Analyst you'll be watching over our corporate...,
SOC Analyst,T+O+M Executive,,Cyber Security Analyst – Detection and Response - Financial Institution. An Australian Financial Institution is looking for a SOC Analyst to sit in the...,
Reinsurance Reporting Analyst,Mayday Recruitment,,Gather data and produce reports on findings that will benefit the growth of the business. MAYDAY are recruiting for a Reinsurance Reporting Analyst for a large...,"$75,000 a year"
Technical Business Analyst - Data Migration,Bluefin Resources,,Experienced Technical Business Analyst. A large Financial Services organisation are currently seeking highly experienced Technical Business Analysts to work on...,$750 a day
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Test Analyst,Greythorn,,Data migration Testing experience highly desirable. Experience in Data migration Testing| Automation experience using HP UFT....,
RPA developer,Arvensys Technologies,,"Experienced in using UiPath Studio, Orchestrator, Screen, Data & Web scraping techniques. Worked with the Business Analysts in identifying and defining the...","$80,000 - $90,000 a year"
Marketing Insights Analyst,Ampersand,,"Knowledge of data manipulation and visualisation, confident with data migration methods. You present with experience working in services/member based...",
Product Analyst - Wealth & Insurance,Bank of Queensland,,"As the Product Analyst, you will be responsible for managing the end-to-end process for portfolio marketing campaigns including;...",
"Senior Analyst, Business Administration",Australian Prudential Regulation Authority (APRA),,Data Analytics Level 3. Data Analytics is responsible for the collection of data and providing. Stakeholders have access to on-time data that meets defined data...,
SOC Analyst,T+O+M Executive,,Cyber Security Analyst – Detection and Response - Financial Institution. An Australian Financial Institution is looking for a SOC Analyst to sit in the...,
Data Scientist,Ethos BeathChapman,,"In this technical role, you will be managing data from multiple sources, developing algorithms, modelling and visualising data....",
Master Data Process Analyst,Connect One Recruitment,,Master Data Process Analyst. Define and manage end to end Master Data Management (MDM) processes for asset and location data to improve data quality and enable...,
Senior Master Data Analyst,Technology People Group,,Experience working as a master data analyst. Build data dictionary and master data standards for data objects....,
Senior Data Science Consultant,Quantium,,"You will have the opportunity to collaborate and learn from our team of experts that spans data scientists, actuaries, statisticians, business analysts,...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Commercial Finance Analyst,Luxottica Wholesale,,"Your passion for data and ability to influence will allow you to provide key insights to your stakeholders, enabling efficient business performance. WHAT WE DO....",
Business Data Analyst,Sharp & Carter,,About the company ASX listed retail organisation which is well known in the market with a strong brand presence and a name that has been part of the...,"$100,000 - $120,000 a year"
Technical Analyst (.NET/ API Support),Link Group,,"We are looking for a talented Technical Analyst with experience on .NET/ API Support, to be integral part of the Technical Analyst team;...",
Business Analyst - IT and Telecommunications,Terra Firma,,Business Analyst with 10+ years’ experience. Our Business Analysts are an integral part of our Business Improvement service offering....,
Software Support Consultant / Analyst,KUKA Robotics,,"About Swisslog Logistics Automation We shape the future of intralogistics with robotic, data-driven and flexible automated solutions that achieve exceptional...",
Data Reporting Analyst - Finance Systems - Banking,Bluefin Resources,,"Nice to have - Expereince pulling data from clarify. Assist with month end processes, including data integrity and system communication....",
Professional Services Senior Analyst,"Medallia, Inc.",,Provide client support when analyzing large sets of data. As a Senior Analyst you will be assigned to multiple projects and accounts depending on our need and...,
Business Analyst,Sirius People,,"Experience working with Data Modelling, Data Governance. This is a 6 Month Contract position as a Business Analyst with a strong Data Governance and Modelling...",
Senior Business Analyst,IntroPro,,Data process flow documentation and design. Seeking a Technical Business Analyst covering the following key areas:....,
Senior Portfolio Analyst,Link Group,,"Peer review of data entry and allocated tasks. Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Trade Support Analyst,Mars Recruitment Australia,,Static data & onboarding. My client is a leading Global Fund Manager who are currently seeking an experienced Trade Support Analyst to join the team in the...,
Business Data Analyst,Sharp & Carter,,About the company ASX listed retail organisation which is well known in the market with a strong brand presence and a name that has been part of the...,"$100,000 - $120,000 a year"
Data Scientist,Greythorn Specialist Technology Recruitment,,Data & Analytics. Passionate about data and data-driven insights. Significant knowledge of data modelling and understanding of different data structures and...,
Compliance Analyst,Manpower,,"Generate data for specific reports. Data entry, red flag review meetings, generate and input red flag mitigation plans....",
Research Analyst - Superannuation,Porterallen,,Maintain relationships with product teams of all major providers to ensure high quality data. This organisation is a specialist insurance and superannuation...,
Actuarial analyst,Talent Insights Group,,This Australian company provides an interesting opportunity for a Senior Actuarial Analyst who really wants to make a difference....,
Senior Business Intelligence Analyst,Johnson & Johnson Family of Companies,,"If you have demonstrated experience in big data and/or modelling, please apply online using the link below....",
Senior Test Analyst,Harvey Norman,,"Developing test data. ISTQB certification as an Advanced Technical Test Analyst. Joining our team as a Senior Test Analyst, you will be responsible for the...",
Test Analyst - Informatica/MDM,AUREC,,Master Data Management (Preferably Informatica). Gathering and managing the Test Data. Proven working experience as a Test Analyst....,
Senior Pricing Analyst,IAG,,Desired - Prior practical experience in the analysis of complex data. Efficient extraction & subsequent analysis of internal data for both ad-hoc analysis &...,
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Senior AML Analyst,WorldRemit,,Monitoring and reviewing data produced by the system to determine if transactions are suspicious in nature;...,
People Data Analyst - Get genuinely proactive with value add...,Reward Recruitment,,"In a varied role, you will triage issues concerning people data and processes, deliver root cause solutions and ensure data governance policies are applied to...",
Tableau / Alteryx - Data Visualisation Specialist,Bluefin Resources,,Data analyst skills desirable such as SQL. Demonstrated a curiosity of data and/or visual analytics. Work with Finance stakeholders to explain and support their...,
Reporting Analyst,Progressive Recruitment,,Reporting Analyst- 650-750 Per Day- 12 Month Contract. A leading financial services organisation has an exciting requirement for a Reporting Analyst to join a...,$600 - $700 a day
GHD Digital - Asset Data Scientist – SYDNEY / MELB / BRIS /...,GHD,,"Our Data and Analytics team understand that big data means nothing without intelligent insights. Reporting to the Practice Director, Data & Analytics, the Data...",
Test Analyst,Greythorn,,Data migration Testing experience highly desirable. Experience in Data migration Testing| Automation experience using HP UFT....,
"Senior Analyst, Business Administration",Australian Prudential Regulation Authority (APRA),,Data Analytics Level 3. Data Analytics is responsible for the collection of data and providing. Stakeholders have access to on-time data that meets defined data...,
IT Asset Management Analyst,Reserve Bank of Australia,,Experience of maintaining data records in an asset registers. Monitor and report on the quality of IT Asset data....,
Sr Consultant,IQVIA,,"IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients....",
Platform Engineer,Quantium,,"We combine a team of experts that spans data scientists, actuaries, statisticians, business analysts, strategy consultants, engineers, technologists,...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
SOC Analyst,Talenza,,"Investigate incidents using SIEM technology, packet captures, reports, data visualization, pattern analysis....",
Digital Product Analyst - Media Entertainment,cre8 recruitment,,"A passion for data and “digging” into data problems. A flare for data “story telling”. The primary objective of the role is to source, combine and decipher...",
Business Analyst | Digital,Eagna Consulting,,Proven experience 3 to 5+ years experience as a Business Analyst capacity within the Banking industry. My client based in Sydney CBD is a leading consulting...,$700 a week
Insights Analytics Senior Analyst,Kellogg Company,,"Mining and generation of data, data analysis, data modelling and data driven insights and recommendations across the Category, Consumer, Customer and Shopper...",
Digital Business Analyst,Macquarie Group Limited,,"3+ years' experience in a Business Analyst role in an Agile digital environment, preferably within financial services....",
Quantitative Analyst - Model Governance,Greythorn,,"Data & Analytics. Ensure core modelling data is managed and maintained to facilitate compliance, to meet APRA's Data Management Framework....",
Strategic Analyst,Interactiveinc,,"Experience with data visualisation such as Google Data Studio, Tableau & Power BI. Experience in creating data driven briefs for UX & design solutions....","$150,000 a year"
Data Quality Lead,ARQ Group,,"Coach and mentor a team of data analysts and the broader group on data quality principles. Extensive knowledge of data quality, metadata management and data...",
OTC Derivatives Analyst - Trade Surveillance,Bluefin Resources,,"Great role for junior to mid-level market risk analysts. This is a unique role encompassing project management, markets risk, compliance and data analytics....",
Senior Business Analyst,Genworth Australia,,"The Senior Business Analyst will drive change across the Enterprise through proactively identifying system & process opportunities, and eliciting business...",
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Scientist - Big Organization,Michael Page,,Extract data from databases and data warehouses. A strong statistical modelling background and ability to synthesise big data....,
Data Scientist,Finite IT,,"Looking to fix data quality problems and data governance. Experience in text mining, text analytics, data flows, data sets, dashboards....",
Buy-Side Research / Investment Analyst,Anton Murray Consulting,,You will partner with senior analysts and traders to identify investment opportunities in the Australian equity markets....,"$100,000 - $150,000 a year"
Data Scientist - Pricing,Morgan McKinley,,"Providing data insights to support decision making. Degree in relevant disciplines (such as Maths, Analytics, Statics, Data Science)....",
Supply Chain Analyst,Schneider Electric,,"Proficiency with SQL, Python, Tableau or similar data visualisation tools. You will manage databases, data extraction, analysis of large data sets and provide...",
Trade Support Analyst,GOW Recruitment,,Trade Support Analyst - Boutique Fund Manager. A Wealth Manager with an excellent reputation in the market is looking for a Middle Office Analyst to work in a...,
Senior Analyst,Suncorp Group,,"Monthly operational data including performance against budgets and forecasts; Data analysis) with background in business analysis, project management, reporting...",
Web Analyst - Online Group Buying / Daily Deals,RedDot Recruitment,,Provide data insights. Currently they are looking for a Savvy online Web Analyst to join their growing marketing team. WHO ARE WE REPRESENTING....,"$65,000 - $70,000 a year"
Data Scientist & Reporting Manager (Marketing),Deloitte,,Have strong demonstrated advanced analytical and data interpretation skills.Have the ability to prepare and analyse a wide range of data and reporting outputs...,
Reporting Analyst,Mars Recruitment Australia,,"Collating, cleansing, and analysing complex data. Extracting and manipulating data from the TRIM records management system....",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Investment Banking Associate,Citi,,"Assisting with client development (coordinate data with clients, assist in presentation of new ideas to clients)....",
Senior Business Analyst - Data,Finite IT,,Any exposure to Data segregation would be advantageous. My Financial Enterprise client is looking for an exceptional functional Senior Business Analyst with...,
Marketplace Product Analyst (12 Month Fixed Term Contract),THE ICONIC,,Work together with the Product Support Analyst to document system processes. We are looking for someone with business and system analysis skills and technical...,
Analytics Consultant - Training and Enablement - Sydney,"InterWorks, Inc.",,"Work with analysts, engineers, programmers and executives to tell a story with their data. Help people understand the how and why of data visualization....",
Professional Services Senior Analyst,"Medallia, Inc.",,Provide client support when analyzing large sets of data. As a Senior Analyst you will be assigned to multiple projects and accounts depending on our need and...,
People Insights Analyst,Reward Recruitment,,"Put simply, your function will drive the ongoing development of HR data reporting capability, and take human capital analytics to a genuinely insightful and...",
IT Business Analyst,Robert Half Australia,,Prior experience in data onboarding and exchange. The company's online platforms need fresh expertise with regard to CRM systems as well as data onboarding and...,$750 a week
Commercial Finance Analyst,Goodman,,"We are now looking for a highly motivated, analytical and detail orientated Commercial Finance Analyst. Strong systems skills, Business Intelligence, Data...",
Platform Engineer,Quantium,,"We combine a team of experts that spans data scientists, actuaries, statisticians, business analysts, strategy consultants, engineers, technologists,...",
Actuarial Analyst x 3,Human Capital Management Australia,,Three positions for an Actuarial Analyst in the Office of the Scheme Actuary have become available. An understanding of the disability sector and the nature of...,
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Senior Health Data Analyst,Hudson,,"My client is a government department looking for a health data analyst. Highly developed technical expertise and experience in data systems, metadata, assessing...",$380 - $410 a day
Life Capital Modelling,Suncorp Group,,Data preparation and analysis; Senior Actuarial Analysts will be a key subject matter expert for one or more of a Team’s processes and a mentor to more junior...,
Customer Insights Analyst - Strategic Insights,Talent Insights Group,,"Amazing opportunity for a Customer Insights Analyst to join a data analytics innovation, insights & strategy group....",
Sr Consultant,IQVIA,,"IQVIA™ is The Human Data Science Company™, focused on using data and science to help healthcare clients find better solutions for their patients....",
"Statistician Data Scientist, Analytics, Machine Learning - D...",Infinity Pro,,"You will come from a strong data analytics / data science background with technical experience across data mining & filtration, statistical data modeling and...",
Senior AML Analyst,WorldRemit,,Monitoring and reviewing data produced by the system to determine if transactions are suspicious in nature;...,
Senior Commercial Insights Analyst,Healthcare Professionals Group,,Proven experience working with big data. Previous experience analysing market research & sales data. Take full ownership of data quality and reporting systems....,"$140,000 a year"
Test Analyst,Hydrogen Group,,"The Test Analyst will work within a team of SME, Technical, Business Analysts and business resources to delivery testing outcomes....",
Data Scientist,Hudson,,"Superior skills in data science, data visualisation and data management tools (such as Tableau, Power BI, Shiny, Microsoft Azure ML, SQL Server Integration...","$135,000 a year"
Digital Media Product Analyst,cre8 recruitment,,"A passion for data and “digging” into data problems. A flare for data “story telling”. The primary objective of the role is to source, combine and decipher...",
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
