title,company,location,summary,salary
Campaign Data Analyst (Marketing Analytics) - Retail Industr...,Talent Insights Group,sydney,Provide data support for end-to-end campaign execution. Make available ad-hoc/supplementary data sets for selection in marketing platforms....,"$110,000 a year"
Data Analyst,Talent International,sydney,"Researching and selecting the latest and best tools and methods for data analysis, data visualisation, data modelling and data wrangling....",
Data Analyst (Accounting) - Government Insurance,Command Group,sydney,"Reconciling data, extract data, clean data. To support the activities of the Insurance for NSW Business Intelligence and Analytics function, to ensure the...",$476 a day
Data and Reporting Analyst - Tableau and SQL,Advanced Recruitment Partners,sydney,"Highly numerate with a solid commercial acumen in how data contributes to the business, as well as, advanced data manipulation skills....",
Power BI Data Analyst,Charterhouse,sydney,Proven experience creating data structures from data sets. Data modelling experience. Our client is seeking a Data Analyst in Parramatta for a Dynamics 365...,
Data Engineer - Internal Analytics,SafetyCulture,sydney,"Collaborate closely with data infrastructure engineers and data analysts across different teams, find bottlenecks and solve the problem....",
Data Risk Analyst,HAYS,sydney,"Data - Home-buying, Risk, Credit. This well-known financial services business are looking to recruit a Data Risk Analyst to be based in Sydney CBD....",
Technical Business Analyst - Enterprise Data Management,Macquarie Group Limited,sydney,"Working with the Enterprise Data Architect, Data Quality Lead and other stakeholders across Macquarie Group, you will lead investigations into enterprise data...",
Senior Data Scientist / Machine Learning Engineer,Intellify,sydney,"We also believe great data science comes from great teams, so invest continuously in up-skilling and cross-training our data scientists, with lunch & learn...","$120,000 - $160,000 a year"
Data Warehouse Test Lead,DX Solutions,sydney,"Testing on Data Warehouse projects. We are looking to consolidate multiple BI tools, data marts and DWH’s into a common platform to have readily available data...",
Data Analyst - Tableau,AUREC,sydney,"Data and Reporting Analyst to work on visualisation of data working directly with stakeholders utilising Tableau, Adobe, Excel and SQL....",
Actuarian with Actuarial qualifications and Data Analyst ski...,Powerdata Group Consulting,sydney,We are looking for Actuaries and Data Analysts with Actuarial qualifications to assist in delivering the Insights and Outcomes strategy....,
Lead Data Scientist,KPMG,sydney,"As a Data Scientist in our team, you will:. Deploy numerical techniques and algorithms to learn patterns and extract answers from data....",
Lead Data Scientist,BCG Digital Ventures,sydney,"As a Lead Data Scientist, you will:. You will be involved from the early stages of defining data needs and sourcing data, all-the-way through to productionising...",
Customer Data Analyst - Machine Learning projects,Talent Insights Group,sydney,We are working with a well-respected financial services market leader to hire a Customer Analytics Data Analyst / Senior Analyst to join their internal customer...,
Informatica ETL Analyst (Data Quality): Enterprise Client!,AUREC,sydney,"Perform simple ETL modifications based upon inputs from the Data Control Manager, MDM and Data Analysts. Strong SQL experience / Netezza / Teradata / Oracle...",$400 a day
"Data Analyst, Insights & Modelling | Hadoop, Big Data, SQL,...",Northbridge IT Recruitment Propr,sydney,"Currently we have a Data Analyst role available that will see you Design / Report Data capabilities, articulate outcomes and insights....",
Campaign Data Analyst- Iconic Australian Company,Talent Insights Group,sydney,"Work with Core analytics teams to ensure that existing data quality is constantly improved. Marketing Data OPs, Campaign Analysis, Campaign Execution, database...",
Lead Data Scientist in Sydney,Metigy,sydney,"Data Science in Sydney, Australia. Experience working with and creating data architectures. Provide leadership and mentorship to the data team....",
Data Analyst,u&u Recruitment Partners,sydney,Data Analyst opportunity within a high performing team. Work with the data team to interpret and analyse data results;...,
Data Analyst- Financial Services,Progressive Recruitment,sydney,The Data Analyst will be comfortable preparing big data infrastructure to be analysed by Data Analyst. Data Analyst - Financial Services- Sydney CBD-$750....,$650 - $700 a day
Data Analyst - Campaign Analytics,Morgan McKinley,sydney,One of Australia best places to work are looking for Campaigns Analyst with strong tech skills and campaigns experience. Calling all campaign analysts!...,
Campaign Data Analyst- Loyalty and Travel Industry,Talent Insights Group,sydney,"Work with Core analytics teams to ensure that existing data quality is constantly improved. Marketing Data OPs, Campaign Analysis, Campaign Execution, database...",
Informatica ETL Analyst (Data Quality): Enterprise Client!,Aurec Human Capital Group,sydney,"Perform simple ETL modifications based upon inputs from the Data Control Manager, MDM and Data Analysts. Strong SQL experience / Netezza / Teradata / Oracle...",
Business Analyst - BI - Data Analytics - EDRMS - SharePoint,Naviro Pty Ltd,sydney,"Experience with data analytics projects. Understanding of Business Intelligence principles, data repositories and tools....",
Data Scientist,Morgan McKinley,sydney,PYTHON / AWS / EXCEL / SQL / R / AZURE / INSIGHT / ANALYST / MODELLING / ANALYST. Sydney - R / Python SQL & Data Visualisation....,"$100,000 - $120,000 a year"
Senior Data Analyst,Launch Recruitment,sydney,"As an experienced Senior Data Analyst, you have:. Our client is a world leader in the telco space and is searching for a Senior Data Analyst to join their...",$580 - $720 a day
Finance & Data Analyst,Morgan McKinley,sydney,They require a Finance & Data Analyst with a keen passion for process improvement to further drive commercial growth....,"$100,000 - $120,000 a year"
"Senior Analyst, Data Modelling",Ethos BeathChapman,sydney,"Senior Analyst, Tech BA, Data Modelling. Were looking for a senior analyst / business analyst to join an exciting program in helping to build a Hadoop big data...",$700 a day
data analyst,Randstad,sydney,"Perform tasks including data cleansing, data transformation, data analysis and data visualisation using analytical tools....",
Senior Data Analyst,Hudson,sydney,"2 positions opens as Senior Data Analyst. My client is expanding the analytics team, and needs two data analysts. Work for a meaningful Organization....","$120,000 - $140,000 a year"
"Executive/Manager, Data Business Analyst - 24-Month Max Term...",Macquarie Group Limited,sydney,"Executive/Manager, Data Business Analyst. You will have previous experience working with data models, demonstrating an understanding of data modelling....",
Financial Data Analyst,Total Resource Solutions,sydney,Financial Data Analyst – NSW Government. A Financial Data Analyst is required to join a NSW Government Department based in Strawberry Hills on an initial three...,
Senior Business Analyst - Enterprise Data Management,Macquarie Group Limited,sydney,"This includes being able to demonstrate the value of good data management, business glossary, data linage, data dictionaries, and leveraging data governance...",
HR Systems Data Analyst/Developer,Progressive Recruitment,sydney,HR Systems Data Analyst/Developer- Financial Services-Sydney CBD. The requirements of the Data Conversion Developer:....,"$750 - $1,000 a day"
Data Scientist,Precision Sourcing,sydney,"End-to-end data science execution; The team is made up of a variety of lead data scientists, senior data scientists, big data engineers alongside several...",
MDM Analyst (Master Data Management) – Enterprise Client / H...,Aurec Human Capital Group,sydney,"SQL Profiling / Data Quality. We are looking for an experienced, self-motivated MDM Analyst who has a passion for Data with experience working in enterprise...",
People Data Analyst - Get genuinely proactive with value add...,Reward Recruitment,sydney,"In a varied role, you will triage issues concerning people data and processes, deliver root cause solutions and ensure data governance policies are applied to...",
Master Data Process Analyst,Total Resource Solutions,sydney,Master Data Process Analyst – NSW Government. The Analyst will define and manage end to end Master Data Management (MDM) processes for asset and location data...,
"Data Lead, Capital Markets",Attribute Consulting,sydney,"Data Analyst / Information Management. We have a new opportunity for a Data Lead with a leading financial company, the team are highly focused on Capital...",$750 - $900 a day
Data Scientist,Progressive Recruitment,sydney,The Data Scientistwill be comfortable preparing big data infrastructure to be analysed by Data Scientists....,$650 - $850 a day
Senior Data Analyst (Implementation Projects),Total Resource Solutions,sydney,"Senior Implementation Analyst – NSW Government. Working knowledge of SPSS, R, STATA or SAS data analysis software....",
Technical Business Analyst - Data Migration,Bluefin Resources,sydney,Experienced Technical Business Analyst. A large Financial Services organisation are currently seeking highly experienced Technical Business Analysts to work on...,$750 a day
Master Data Process Analyst,Connect One Recruitment,sydney,Master Data Process Analyst. Define and manage end to end Master Data Management (MDM) processes for asset and location data to improve data quality and enable...,
Senior Master Data Analyst,Technology People Group,sydney,Experience working as a master data analyst. Build data dictionary and master data standards for data objects....,
Business Data Analyst,Sharp & Carter,sydney,About the company ASX listed retail organisation which is well known in the market with a strong brand presence and a name that has been part of the...,"$100,000 - $120,000 a year"
Data Reporting Analyst - Finance Systems - Banking,Bluefin Resources,sydney,"Nice to have - Expereince pulling data from clarify. Assist with month end processes, including data integrity and system communication....",
Tableau / Alteryx - Data Visualisation Specialist,Bluefin Resources,sydney,Data analyst skills desirable such as SQL. Demonstrated a curiosity of data and/or visual analytics. Work with Finance stakeholders to explain and support their...,
GHD Digital - Asset Data Scientist – SYDNEY / MELB / BRIS /...,GHD,sydney,"Our Data and Analytics team understand that big data means nothing without intelligent insights. Reporting to the Practice Director, Data & Analytics, the Data...",
Data Quality Lead,ARQ Group,sydney,"Coach and mentor a team of data analysts and the broader group on data quality principles. Extensive knowledge of data quality, metadata management and data...",
Data Scientist,Finite IT,sydney,"Looking to fix data quality problems and data governance. Experience in text mining, text analytics, data flows, data sets, dashboards....",
Data Scientist - Pricing,Morgan McKinley,sydney,"Providing data insights to support decision making. Degree in relevant disciplines (such as Maths, Analytics, Statics, Data Science)....",
Senior Business Analyst - Data,Finite IT,sydney,Any exposure to Data segregation would be advantageous. My Financial Enterprise client is looking for an exceptional functional Senior Business Analyst with...,
Senior Health Data Analyst,Hudson,sydney,"My client is a government department looking for a health data analyst. Highly developed technical expertise and experience in data systems, metadata, assessing...",$380 - $410 a day
"Statistician Data Scientist, Analytics, Machine Learning - D...",Infinity Pro,sydney,"You will come from a strong data analytics / data science background with technical experience across data mining & filtration, statistical data modeling and...",
Data Scientist,Hudson,sydney,"Superior skills in data science, data visualisation and data management tools (such as Tableau, Power BI, Shiny, Microsoft Azure ML, SQL Server Integration...","$135,000 a year"
Data Solutions Manager,Blue 449,sydney,The Data Analyst role is responsible for:. The Data Solutions Manager and team are accountable for producing and delivering work that is held up as 'best in...,
Lead Data Engineer,Deputy,sydney,"As an experienced Data Engineer you will support our software developers, database architects, data analysts and data scientists on data initiatives and will...",
data/business analyst,Randstad,sydney,"Gathering data from complex sources and reconciling data variances. Documentation – Business Requirement Document, Data Dictionary and Entity Relationship....",
Data Anslyst,Appetency Recruitment Services,sydney,"Working closely with Data teams (internal & external) to resolve issues and data exemptions. An inquisitive mind, passionate about deriving insights from data....",
Data Scientist (Advanced Analytics),Mindcloud Consultants,sydney,"Experience with large data sets, including statistical analyses, data visualization, data mining and data cleansing/transformation and machine learning...",
Local Instructor - Data Science Immersive (Full-time Contrac...,General Assembly,sydney,Our full-time Data Science Immersive is a life-changing educational experience where our students learn the skills and mindsets to take on new careers as data...,
Senior Data Scientist,Morgan McKinley,sydney,"Interpret data from disparate of sources, analyse results using statistical techniques. Join an innovative data and analytics team in the Australian health care...","$120,000 - $160,000 a year"
Reporting & Data Analytics Lead,HAYS,sydney,5 years’ experience working as a data analyst. An international financial services company are seeking an experienced Reporting and Data Analytics Lead to be...,
Senior Data Modeller,Perigon Group,sydney,Senior Data Modeller - DAX/Azure. Work with cross-functional teams to define and develop robust data models from complex data sets....,"$140,000 - $160,000 a year"
Data Scientist with Consultancy Experience,360HR,sydney,"Love to get dirty with data and not afraid of data discovery. In this role, you will be managing data from multiple sources, developing algorithms, modelling...",
Senior Technical Business Analyst - World Class Data Store,Infopeople,sydney,We are looking for an experienced Senior Technical Business Analyst to work on a Permanent role with our leading banking client....,"$125,000 - $145,000 a year"
Senior Business Analyst | Data Migration | SQL| ETL| Trading...,Silk Recruitment,sydney,Senior Business Analyst | Data Migration | SQL| ETL| Trading| Software| Agile. Your background will demonstrate working with vendors to deliver complex software...,$850 a day
"Business Analyst | $100,000 | Media | AGILE | CBD | Data Mig...",Charterhouse,sydney,"Data migration BA background, Data Warehousing / mapping. Map database schemas across different data stores including SaaS applications, Data Warehouses and ad...",
power bi data analyst - norwest sydney,Randstad,sydney,"As a Power BI Data Analyst your role will see you work on data modelling, analysis and reporting. Technical knowledge of data models, database design and data...",
Scrum Master - World Class Data Store,Infopeople,sydney,"You will work in partnership with Business Stakeholders, Product Owners, Project Managers, Business Analysts, and the Scrum Team to maintain, prioritise and...","$130,000 - $155,000 a year"
Senior Big Data Engineer,Data Republic,sydney,"Architects, senior managers, designers, customers, investors, data analysts. Hadoop, Spark, ETL, MapReduce, Data Lake, Data Warehouse....",
Ab Initio Consultant - Solutions Design - Data Lineage,The Argyle Network,sydney,"Partner with source system SME, Data Analysts and Modelers to build conformed and data distribution views of complex data sources....",
"Data Designer x 3/ Snr Business Analyst, Initial 6 month con...",Paxus,sydney,"This specific stream focuses on data - mapping out data ownership, data structure and how to transition the data to the new owner....",
Data Engineer,Progressive Recruitment,sydney,The Data Engineer will be comfortable preparing big data infrastructure to be analysed by Data Scientists....,$700 - $900 a day
Data Scientist- Credit Risk Projects,Talent Insights Group,sydney,As a Risk Analyst you will delve directly into data to gain meaningful insights into their portfolio and its performance....,"$120,000 - $130,000 a year"
Data Manager,Manpower,sydney,You will work with a data analyst to complete this project in a timely and effective manner. Manage elements of master data for the department....,
Big Data Architect (Cloudera),Appetency Recruitment Services,sydney,"Permanent Big Data Architect role. Design, develop and deploy high – quality solutions and data architecture as per client requirements....",
Machine Learning Engineer,Reesby Recruitment,sydney,* Permanent role (contract also available) * Sydney based position * Premium Healthcare type Client Reesby are seeking an experienced and enthusiastic Machine...,"$120,000 - $190,000 a year"
Data Engineer,NAB - National Australia Bank,melbourne,"We are current looking for Data Engineers to play a leading role in building out our capability. Work with cutting edge cloud and open source data technologies,...",
Analytics Data Engineer,Bolster,melbourne,"Commercial data engineering experience, building data pipelines, design, big data warehouses and shipping features....",
Data DevOps Engineer,NAB - National Australia Bank,melbourne,We are looking for a DevOps engineer to build automation into Big Data delivery and promote DevOps practices. Join the team building NAB’s new cloud native Data...,
Staff Software Engineer - Data Products,Zendesk,melbourne,"Our data is stored in Aurora, S3 and Kafka. Partner with Data Scientists to incorporate ML models into production systems....",
Data Engineer,Atlis Consulting,melbourne,"Are interested in Big Data? Data extraction and processing skills using SQL, MapReduce, Pig, Spark and/or Hive....",
Data Engineer,Altis Consulting,melbourne,"Are interested in Big Data? Data extraction and processing skills using SQL, MapReduce, Pig, Spark and/or Hive....",
Cloud Data Engineer,Servian,melbourne,"Data & Analytics - Data Warehousing, Big Data Analytics, Data Engineering, Data Science, and Advanced Analytics....",
Data Engineer (Big Data),Shelde,melbourne,"As a Big Data Engineer at Shelde, you will form an integral part of our Digital Engineering practice. Previous experience working with large data sets (>10TB)...",
Data Administrator (Australian Genomics),Murdoch Childrens Research Institute,melbourne,The Data Administrator will provide assistance to the Data Coordinator and other members of the Australian Genomics coordination team....,"$66,255 - $70,315 a year"
Data Engineer,Envato,melbourne,This includes solutions to integrate data from internal and external data sources into the central data repository as well as the processing and modelling of...,"$85,000 - $125,000 a year"
Data and Intelligence Analyst,Bolster,melbourne,You’ll work with a data Engineer to:. We’re looking for a data analyst help lead a major change in the way the music industry consumes and understands data....,
Data Engineer,Chandler Macleod,melbourne,Knowledge of Data Governance in big data. Knowledge & experience in big data. Melbourne based contract available for an Data Engineer with AWS experience and...,
Data Engineer,Servian,melbourne,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. You will also bring skills in Big Data technologies and...",
Senior Data Engineer,Luvo,melbourne,The Senior Data Engineer is a position within a Delivery Team reporting their day-to-day activity to the Lead Delivery Engineer....,
Data Engineer,FourQuarters,melbourne,"Data Engineer required to build applications to support data science techniques for a digital business. As a Data Engineer, you will be responsible for:....","$1,000 a week"
Senior Data Engineer(s),Versent,melbourne,"Lead and mentor Data engineers. Our Senior Data Engineers build upon the skill set of Data Engineers, Senior Engineers have been around the block a few times...","$100,000 - $160,000 a year"
Senior Data Engineer - Big Data,AGL Energy,melbourne,Previous experience as a Data Engineer working with Big Data to deliver solutions. Consult with Senior Data Engineers and Data Architects on solution designs...,
Data Centre Operations Engineer,Vivid CD Pty Ltd,melbourne,This isn’t just a Data Centre Operations role. The company is one of Australia’s leaders in its sector and is part of a multinational entity in the process of...,
IBM Data Power Engineer (22),Finite IT,melbourne,We are looking for an IBM Data Power Engineer to migrate on-prem XB62 device to AWS (immediate start)....,
Senior Data Engineer (Data Science),IBM,melbourne,"The team will include data engineers, machine learning engineers, operations research / optimization engineers and data journalists....",
Senior Data Engineer (SPARK),Fusion Professionals,melbourne,"As a Senior Data Engineer, you are responsible for the design, implementation and documentation of data ingestion, integration and transformation to their day...",
Big Data Engineer,Capgemini Australia,melbourne,"The Big Data Engineer will expand and optimise our clients' data and data pipeline architecture, as well as optimise their data flow and collection for cross...",
Data Analyst - Business Intelligence,Epworth Healthcare,melbourne,Your experience working with software engineers and data platform specialists will deliver measurable data quality uplift....,
Senior Data & Analytics Engineer,Lander & Rogers,melbourne,"Exploring new data store technologies for various business scenarios like Business Intelligence, Data Warehousing, Real time analytics etc....",
Data Infrastructure Engineer,Culture Amp,melbourne,"Distributed databases, data streaming, data warehousing, data engineering tooling and workflows. Appropriately harmonise approaches to data infrastructure with...",
Facilities Engineer - Data Centre,Michael Page,melbourne,Data centre experience is desirable. A strong Facility Engineer is required to bolster an established team. Work for a leading retail group on a high end data...,$65 an hour
Senior Software Engineer - Data Products,Zendesk,melbourne,Our servers live in AWS and data centres. Collaborate closely with fellow engineers to solve technical challenges....,
Azure Data Engineer,Avanade,melbourne,"Azure Data Engineer. As an Azure Data Engineer, you know the importance of data to business. Preparing data for use in Data Science and Machine Learning....",
Senior Data Engineer / Data Warehouse / Redshift - Melbourne,Ernst & Young OM,melbourne,"You will be involved a variety of activities such as gathering technical requirements, data analysis, ETL, data modelling, data migration, data warehousing...",
"Analyst, Data Science",NAB - National Australia Bank,melbourne,"Working directly with technology, data engineers, data scientists, key business stakeholders and the broader analytics community you will support, and guide...",
Data Architect - AWS environment,Versent,melbourne,"Lead and mentor Data engineers. We have some of the best tech talent in Australia and due to client and internal demand, we're looking to expand our data team...","$100,000 - $160,000 a year"
Data Engineer,Clicks IT Recruitment,melbourne,"The Data Engineer will be responsible for:. Leveraging and driving data. The configuration, customisation and integration of data components to deliver and...",
Big Data Engineer,Michael Page,melbourne,"Strong data integration and data manipulation experience using SQL. AWS - Data Services/Tooling such as:. Carry out routine processes in SQL for data processes,...","$90,000 - $110,000 a year"
Big Data Engineer,Precision Sourcing,melbourne,You will be working experienced Big Data Engineers and Data Scientist. Work with a variety of big data engineers and Technology Teams....,
Product Owner – Data Ecosystem Adoption,ANZ Banking Group,melbourne,"Make our Data Ecosystem so compelling that ANZ is workplace of choice for data scientists, analysts and engineers....",
Datacentre Engineer,Dimension Data,melbourne,Diversity in Dimension Data. Join our growing global team and accelerate your career with Dimension Data. Dimension Data is an equal opportunity employer with a...,
Data Engineer | Contract | Melbourne CBD,Attribute Consulting,melbourne,"Big Data Tooling (Spark, Hadoop, Hive, Airflow). I am after Data Engineers to work with a technology leader who are harnessing the power of AI and are...",
Data Centre Engineer,Mars Recruitment Australia,melbourne,Designing new data centre. Carrying out data centre relocation. Need to have experience with enterpise data centre relocation projects....,
Data Engineer,Peoplebank,melbourne,"Looking for a Data Engineer to support the analysis, design and development of data sources and data workflows to deliver operational data capability for NEO....",
Data Solution Lead,Sportsbet.com.au,melbourne,"You will be working alongside a team of highly passionate, cross-skilled Data Engineers who are focused on building out new core service capabilities as well as...",
Senior Data Analyst / Engineer | Greenfields team,Redwolf + Rosch,melbourne,"Understanding of data warehousing design principles and dimensional modelling (snowflake, redshift and SQL data warehouse)....","$100,000 - $135,000 a year"
Big Data Engineer,Finite IT,melbourne,"Data Engineering background. Our client, a large Melbourne based telecommunications organisation is looking for a Big Data Engineer....",
Big Data Engineer,UXC Professional Solutions,melbourne,"Big Data Engineer. Must have experience working with real-time ingestion, processing, and curation of data at big data scale....",
Data Migration Engineer,Paxus,melbourne,Data Migration Engineer within a CI/CD automation project. Knowledge of Data cleansing. To be considered for this role you will be a strong Data Engineer with...,
Lead Engineer – Big Data Ecosystem (Chengdu),ANZ Banking Group,melbourne,Lead Engineer – Big Data Ecosystem (Chengdu). Data modelling and data visualisation tools and techniques. An exciting opportunity has just come for you to join...,
Data Integration Engineer,Greythorn,melbourne,"100TB Data Migration. Experience with GIS, time-series and traffic data. End to end Data pipeline experience. Strong understanding of Databases, Data processing...",
Consulting- CIO- Machine Learning Engineer (MLET) -Manager-...,Deloitte,melbourne,"Machine Learning Engineer (MLET) - Manager Level x two positionResponsibilities:. Regression, time-series, classification, clustering, etc.), and their...",
Data Engineer,Davidson Recruitment,melbourne,"The Data Engineer will be responsible for:. Leveraging and driving data. Our client is a national retailer, who are seeking a Data Engineer to enhance their...",
Big Data Engineer - Azure Melbourne,Continuum Recruitment,melbourne,"Strong experience with big data technologies like Map R, HDFS Stack, Spark. The role involves working closely with team members to optimize the company’s data...",
Bigdata Engineers – (Melbourne-Contractor-12 Month Contract),CellOS Software,melbourne,Knowledge of data architectures such as data lakes and data warehouses. Bigdata Engineers – (Melbourne-Contractor-12 Month Contract)....,
Data Integration Engineer,Experis,melbourne,"100TB Data Migration. Experience with GIS, time-series and traffic data. End to end Data pipeline experience. Strong understanding of Databases, Data processing...","$100,000 a year"
Data Engineer / Analyst,Peoplebank,melbourne,The Data Engineer/Analyst will be responsible for ensuring that our client's assets are supported and maintained in adherence with Service agreements with a...,
Data Engineer - 6 month contract,Six Degrees Executive,melbourne,"Due to a large-scale data platform implementation, they are in need of a Data Engineer for an initial 6-month contract. Experience consuming data from APIs....",
Data Governance Engineer/Lead,Michael Page,melbourne,"Driving Data management, sharing, access and release of data. Data Cleansing experience. Implementing an organisation-wide Data Governance Framework....",
Senior Data Engineer,CSKnexus,melbourne,"We are seeking a consultant who is an experienced Senior Data Engineer who will be responsible for the design, implementation and documentation of data...",
data commercialisation engineer,Randstad,melbourne,The Data Commercialisation Engineer will work collaboratively with the wider team to integrate multiple data sources into the production pipeline and into the...,
"Big Data Engineer, Python or Scala, Spark Streaming, Hadoop",Northbridge IT Recruitment Propr,melbourne,Join a newly established & high caliber Data Engineering team focused on delivering Real-Time Data & Big Data Engineering services across the organisation....,
Big Data Engineer - Azure Melbourne,Continuum Jobs,melbourne,"Strong experience with big data technologies like Map R, HDFS Stack, Spark. The role involves working closely with team members to optimize the company’s data...",
Machine Learning Engineer,Reesby Recruitment,melbourne,Working with data. Reesby are seeking an experienced and enthusiastic Machine Learning Engineer with solid expertise in algorithms and software engineering....,"$900 - $1,300 a day"
Senior Data Engineer,Michael Page,melbourne,Manage Data Analytics demand pipeline. Deliver superior customer service and manage Data Analytics support queue....,
Senior Big Data Engineer (Machine Learning),Reesby Recruitment,melbourne,"Good understanding of Data Analytics, Machine Learning, Neural Networks. Are working with a global brand named client to fulfil current vacancies in Big Data....","$80,000 - $150,000 a year"
Data Scientist Chapter Lead,ANZ Banking Group,melbourne,"Data Scientist, Chapter Lead - Data Ecosystem and Advanced Analytics – Data Services. Cloudera Data Science Workbench (CDSW) or Trifacta Data Wrangler....",
Data Scientist - Utilities Retail,Michael Page,melbourne,Experience working with Data Engineers and Analysts. Mid size organisation looking to expand their Data capacity....,
Data DevOps Engineer - Production Support,National Australia Bank,melbourne,We are looking for DevOps engineers with strong production support background to build automation into Big Data delivery and promote DevOps practices....,
Data Engineer - Cloud Migration - Financial Services,FutureYou,melbourne,I am currently recruiting for a Data Engineer to lead and design/develop AWS solutions for a large Datawarehouse Migration within the financial services sector....,
Big Data Architect Senior Manager,Accenture,melbourne,"Strong understanding of data warehouse, data lake and associated ETL and data processing concepts. Additional experience in metadata driven data ingestion, Big...",
Big Data (Hadoop) Architect,MTP Services,melbourne,"Thought leadership and customer consulting - Big Data SME. Our client premium is a Federal Department, building a team of big data specialist engineers,...",
Principal Consultant - Data Engineering,Infoready,melbourne,"Consistent track record of designing and implementing scalable, high performance data pipelines, data services, and data products....",
Data Management Lead,Fircroft,melbourne,Engineering Data Management. Experience using electronic data management systems for controlling and reporting project data....,
Production Database Administrator,Altablue,melbourne,Finding root causes of data issues and ensuring data is compliant with defined data standard. Work with engineers to perform various analyses and assist with...,
Big Data Architect,Halcyon Knights 2017,melbourne,"Help develop a vision for information delivery and management and driving execution of the roadmap, including enterprise data architecture, big data, analytic's...",
Data Engineer,Australian Broadcasting Corporation (ABC),sydney,"Data Engineer PD.pdf. ABC Audiences are seeking a Data Engineer to propose, design and develop solutions and lead the data integrations, operations support and...","$120,000 a year"
Data Engineer - Australia,"InterWorks, Inc.",sydney,"While some companies may hide their data engineers away in some dungeon, data engineers at InterWorks are social, friendly creatures....",
Data Engineer,VGW,sydney,"We are looking for experienced software engineers with an interest in big data, data science and machine learning....",
Big Data Engineer,Quantium,sydney,Quantium Big Data Engineer. We’re looking for Big Data technologists:. Our industry-leading partners’ real-world data sets are growing along with their...,
Data Engineer,Oneflare,sydney,We are looking for a motivated Data Engineer to develop and maintain our robust data pipeline and help support a core tenant of Oneflare....,
Data Engineer - Perm - Melb,Sirius People,sydney,"Our client is seeking a self-motivated, personable and technical Data Engineer to develop and maintain the data pipeline, applying data governance best practice...",
Voice & Data Network Engineer,Mobilizer Pty Ltd,sydney,Voice and data:. You must have extensive experience as a VOIP and Networking Engineer. Ability to Trouble Shoot Cisco Data Network Cisco Certified Experience....,
Data Engineering Consultant,Servian,sydney,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. We are looking for outstanding Data Engineers to join our...",
Data Engineer,hipages,sydney,"As a Data Engineer you'll be responsible for collecting, transforming, storing and processing a wide variety of data sets....",
Data Administrator / Data Engineer,Pinpoint Talent,sydney,My global client is in need of a Data Administrator / Data Engineer to manage and support the acquisition and processing of data for the organisation’s key...,"$80,000 a year"
Senior Data Scientist,Algorithmic Trading Strategies Pty Ltd,sydney,"They will have a good level of knowledge and experience in *data structures, data mining, data transformation and data visualisation across large structured and...","$180,000 - $200,000 a year"
Cloud Engineer - Big Data,AWS Australia Pty Ltd,sydney,"Our Big Data teams specialise in helping customers with streaming, storing and processing vast amounts of data in the Cloud....",
Big Data Engineer,Australian Securities Exchange (ASX),sydney, Build the data models and analytics-ready datasets to support data science and the data product. Data structures) Medium....,
AWS Data Engineers - Sydney and Brisbane,Altis Consulting,sydney,"Data extraction, ingestion and processing skills. Are interested in Cloud and Big Data solutions? Are you someone who loves data and turning information into...",
Data Engineer,Boral Industries,sydney,"Work with data scientists to engineer innovative, high impact data products for Boral. As a Data Engineer in Boral you’ll be guiding and contributing to the...",
Data Scientist,Hyper Anna,sydney,"Working closely with our clients and Anna’s other data scientists and engineers, you will be responsible for ensuring that a client’s data is transformed into a...",
Data Analytics and UX Engineer,Downer Group,sydney,"SSAS, Azure Data Warehouse, Azure Data Factory,Data Lake, etc.). Data analysis and excellent problem-solving skills....",
Senior Data Scientist / Machine Learning Engineer,Intellify,sydney,"As we are growing at a rapid speed, we are seeking a senior full-time data scientist/machine learning engineer who has extensive experience in data science,...","$120,000 - $160,000 a year"
Cloud Support Engineer - Big Data,Amazon.com,sydney,"Our Big Data Support team specialises in helping customers with streaming, storing and processing vast amounts of data in the Cloud....",
Senior Data Engineer (Sydney),Aginic,sydney,"Manage, develop and grow a small team of Data Engineers. Developing, deploying and maintaining batch and streaming data pipelines....","$125,000 - $150,000 a year"
"Network Development Engineer, Data Center, Amazon Web Servic...",Amazon Corporate Services Pty,sydney,"Our Engineers, in addition to fundamental Networking skills are experienced in network automation and Linux. Our Engineers drive the strategic decisions on how...",
Sales Engineer - Data Centre,"Arrow Electronics, Inc.",sydney,"Experience with NetApp, Pure Storage, Nutanix, Artificial intelligence, big data concepts are favourable....",
Accenture Big Data Engineer Consultant,Accenture,sydney,"Accenture Big Data Engineer Consultant/Manager, Australia. O Enterprise Data Warehouse / Data Lake architectures....",
"Analytics Lead, Data & Platforms",Quantium,sydney,5+ years Analytics experience including carrying out data analytics or data science work. You’ll be a career Analyst or Data Scientist....,
EIM Big Data Engineer,Optus,sydney,"Enterprise Information Management- Big Data Engineer. Overall 6+ Years of experience in Data Warehousing, Data Management and Big Data....",
"Senior Network Engineer, Data Center, Amazon Web Services -...",Amazon Corporate Services Pty,sydney,In addition to fundamental Networking skills our engineers have Linux experience and background in network automation....,
Lead Data Engineer,Macquarie Group Limited,sydney,"Data visualisation and data wrangling tools (Power BI, Alteryx etc.). As an experienced Lead Data Engineer with excellent problem-solving and leadership...",
