title,company,location,summary,salary
Automation Tester (Immediately available),Robert Half Australia,,"Develop of test scenarios, test cases and test scripts for all phases of testing, including but not limited to system, System Integration, Data Migration, User...",
Systems Analyst,Michael Page,,"Maintain the XPLAN adviser master data, transactional data and incoming data feeds. Ideally passionate about data analytics....",
Business Analysts - Financial Services,Terra Firma,,You have strong Business Process Mapping/Re-engineering skills and are able to interpret this data to elicit the best outcome for clients....,
Marketing Automation Specialist,Specsavers,,"Providing counts, verifying data sources, and manipulating customer data, using the Adobe Campaign and Excel....",
Senior Tableau Analyst,Finite IT,,"Are you an experienced Tableau analyst looking for a new role? You will be responsible for data visualisation, creating dahsboards and stakeholder engagement....",
Business Analyst,Progressive Recruitment,,"Business Analyst - Melbourne - 3 month contract - Council. Experience in drawing System Architecture Diagram, Network diagrams and data flows....",
Windows System Analyst,Hudson,,"Create detailed technical documentation describing the existing functionality and batch scripts (inputs/outputs, sequence diagrams, data flows, file...",$600 - $700 a day
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
Senior Finance Analyst,SMC Executive,,"CA / CPA qualified accountant, ability to work with large data sets. This is an outstanding opportunity to join one of Australia’s premier Banking groups, who...",$400 - $450 a day
"Senior Analyst, Responsible Investment",United Super Pty Ltd,,And Identify relevant ESG data and metrics to undertake ESG analysis within strategies and across portfolios;...,
Senior Business Analyst,Talent International,,"Experience with mentoring Business Analysts. Fund Accounting/Valuations/Reporting Systems, Market Data, and SQL Server....","$145,000 - $150,000 a year"
Test Analyst (Peoplesoft Financial),Adaps,,Test Analyst with Peoplesoft Financial. Able to write & execute PL/SQL queries for data verification. Largest Insurance Company....,
Senior Data Scientist,Ensure Recruitment,,"We are currently looking for a Senior Data Scientist for a leading company based in Melbourne CBD. The role is permanent, with plenty of scope for personal and...",
Java Development & Support,FIS,,"May participate in component and data architecture design, performance monitoring, product evaluation and buy vs. build recommendations....",
Senior Analyst / Associate - Corporate Finance & Investor Re...,Incitec Pivot,,Demonstrated experience in accounting/business analyst role ideally within commodity/industrial environments....,
Technical Business Analyst (MLC),Davidson Recruitment,,Experience with reporting and querying data for accuracy. Previous experience and expertise working as a Technical Business Analyst....,
Senior Analyst (Lifecycle Marketing Campaigns),Aston Carter,,"Deep knowledge of Digital and data driven marketing. As a member of the Managed Services team reporting to the Manager of Managed Services, the Senior Analyst...",
Credit Risk Modeling Analyst - Scorecards,Bluefin Resources,,Ensure business critical issues are discovered through data analysis. A global data driven organisation is seeking a Senior Credit Risk Modeling Analyst to...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
Business Analyst - IT,ARG Workforce,,Data onboarding and exchange. Experience in delivering Data and Analytics solutions. Karlka Recruiting Group has partnered with a Federal Government Agency to...,
Lead Consultant,ITL Australia,,Lead Manager for Data Governance and Data Management• Accountable for End to End Functional and Technical Data Architecture and Modelling• Managing team of Data...,
Business Analyst - Melbourne CBD or Dandenong!,Ignite Specialist Recruitment Services,,"Have experience in delivering Data and Analytics solutions. Experience in delivering Data and Analytics solutions to support business decision making,....",
Test Analyst (Peoplesoft Financial),Adaps,,Test Analyst with Peoplesoft Financial. Able to write & execute PL/SQL queries for data verification. Largest Insurance Company....,
Senior Analyst (Lifecycle Marketing Campaigns),Aston Carter,,"Deep knowledge of Digital and data driven marketing. As a member of the Managed Services team reporting to the Manager of Managed Services, the Senior Analyst...",
Senior Software Engineer - Support/Apps Integration,Zendesk,,"Work cross-functionally with Product Management, Product Design, Engineers, Analysts and Marketing to define projects and their success metrics....",
Finance Analyst (FP&A team),Sharp & Carter,,Analysing data to improve budgeting and forecasting processes. Due to both organic growth and a series of acquisitions an opportunity has arisen for a career...,
Technical Business Analyst,Granite Consulting,,"Reviewing test cases and data mapping. Our client requires the expertise of a Business Analyst with technical skills, to assist with bridging the gap between...",
Invoicing Officer,HAYS,,Previous experience as a Bookkeeper or in Accounts receivable / Analyst. A global engineering consultancy firm in the heart of Melbourne CBD requires an...,
Business Analyst,Progressive Recruitment,,"Business Analyst - Melbourne - 3 month contract - Council. Experience in drawing System Architecture Diagram, Network diagrams and data flows....",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
NEW ROLE: CA PPM Consultant / PPM Solutions Architect,Revolution IT,,"CA Certified Business Analyst. Applying data analysis and definition to the CA PPM environments using attributes, objects, subobjects and virtual attributes....","$100,000 - $120,000 a year"
"Senior Systems Analyst – Fraud, Financial Crime & Retail Dec...",ANZ Banking Group,,"Demonstrable experience in data lineage and data quality control. Data modelling experience; Big Data – experience with Hadoop, Sqoop, Hive, BigQuery etc an...",
Enviroment Manager / Enviroment Test Analyst,Michael Page,,Environment Test Analyst. Coordinate Data Migration/code/config releases in NPE landscape. Environment Manager & Environment Test Analyst roles available....,
TECHNOLOGY AND DATA LEAD,Staite Henningsen Klein (SHK),,You will have carriage of data migration as the organisation achieves a singe point of truth. The Technology and Data stream drives the usage of the Agile...,
business analyst,Randstad,,"A formal business analysts qualification would be highly regarded. Facilitate the identification of business needs, monitoring and collating data and...",
Senior Analyst Engineer – Java Developer,NAB - National Australia Bank,,"The Direct Client Reporting technology team supports the technology for the Asset Servicing data warehouses, online client reporting tool applications....",
Data Analytics Manager - Workforce Management,Hudson,,Lead a team of analysts to deliver data analysis project. As the data analysis manager for a workforce management project you will be responsible for leading a...,"$95,000 - $105,000 a year"
Machine Learning Engineer,Reesby Recruitment,,Working with data. 3-12 month rolling contract (permanent roles also available)....,"$900 - $1,300 a day"
"Senior Analyst, Devops & Automation",NAB - National Australia Bank,,"Work closely with scrum masters, asset designers and data consulting team to determine platform requirements and priorities....",
Commercial Analyst - Retail Strategy & Planning,D'Arcy Weil,,"More than 5 years experience working in a business analyst capacity in Consulting, Finance or Energy; To undertake the key responsibilities and business...",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
Systems Analyst,ANZ Banking Group,Melbourne VIC,"Internally, this role is referred to as an Analyst. As a Systems Analyst it is expected that you will be a go-to person within the squad....",
"Reporting Analyst, Infrastructure - Asset Management",Kaizen Recruitment,,Relevant experience within accounting/operational reporting or data analysis; Ensure tracking tools are kept up to date by liaising with global team and ensure...,
Sales & Merchandise Analyst,Six Degrees Executive,,"Examine live and periodic sales data to identify patterns and areas for improvement, comparing actual sales data to revenue projections and expectations....",
Senior Marketing Analyst,Michael Page,,Lead site data architecture and work with technical teams to collect comprehensive and accurate data; Be comfortable with various dashboard and reporting tools...,
Senior Pricing Analyst,Michael Page,,"You will possess strong analytical skills, attention to detail, ability to work across teams,and love working with large data sets. Great Company Culture....",
Senior Business Intelligence Analyst,Ampersand,,"Provide communication insights derived from data to stakeholders of all levels of seniority. To evangelize, promote, and facilitate the use of business...",
IT Business Analyst,Adaps,,"Investigate corporate data requirements, and apply data analysis, data modelling and quality assurance techniques, to establish, modify or maintain data...",
Senior Data Scientist,Robert Walters,,Leading analytic experiments within data science and automation teams. A leading Australian financial institution is seeking a Senior Data Scientist to play a...,
Mid - Level Commercial Analyst VIC,Launch Recruitment,,We have an exciting opportunity to join as a Mid-level Commercial Analyst for one of our leading clients based in Melbourne CBD....,"$125,000 - $130,000 a year"
Configuration Analyst,Peoplebank,,"Implement effective data governance, quality and continued delivery of service. Maintain the data structure of the CMDB within the Service Management toolset....",
Finance Operations Manager,DANONE,,Take full ownership of product costing including master data maintenance. If you are currently in a Senior Analyst or Senior Management Accountant role and are...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
Business Analyst (Digital),Launch Recruitment,,Data and process modelling. 4+ years' experience as a Business Analyst role in an agile environment supporting a software development team....,
Account Manager,Metropolis,,"Use data to provide a sharp marketing perspective and add strategic value at every step of the marketing process (Media, Creative & Digital)....",
Senior Test Analyst (Senior Quality Engineer – Automation an...,NAB - National Australia Bank,,Work type: Permanent Full time Location: Aust - VIC Metro Multiple permanent opportunities 700 Bourke street location Be part of the cloud journey and drive...,
AUS-Lead Application Developer,ADP,,"In collaboration with QA analysts, develop automated test scripts to support functional and non-functional requirements of solutions....",
Senior Consultant – BI and Analytics – Melbourne,EY,,"We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business...",
Systems Analyst,Greythorn Specialist Technology Recruitment,,Analyse data and identify data integrity issues with existing and proposed systems. Systems Analyst in a great office space....,
Senior Actuarial Analyst,Talent Insights Group,,Are you a pricing Analyst/Senior Analyst who likes modelling GLM's and wants to develop your machine learning skills?...,
Senior GIS Analyst/ Spatial Systems Specialist,GIS Recruitment,,"A knowledge of infrastructure concepts, linear utility planning and data (including remotely-sensed imagery) is regarded as essential in the role, as is the...","$155,000 a year"
Senior Analyst,Michael Page,,"Previous experience working on end-to-end projects (gathering requirements, data cleaning, ETL, data analysis and visualisation)....",
Business Analyst,Polyglot Group,,You'll assist in the preparation of financial data and annual budgets as well as performance analysis. You are capable of producing high quality written...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Analyst,Servian,Melbourne VIC,"Data & Analytics - BI/DW, Big Data Analytics, Data Engineering, Data Science and Advanced Analytics. As a Data Warehouse and BI generalist you will bring end to...",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
TECHNOLOGY AND DATA LEAD,SHK,,You will have carriage of data migration as the organisation achieves a singe point of truth. The Technology and Data stream drives the usage of the Agile...,
Technology Architect,ITL Australia,,"As a Middleware Technology analyst, the candidate will be responsible for managing critical middleware infrastructure that supports key business functionalities...",
Applications Support Analyst - SQL Experience Required,Greythorn Specialist Technology Recruitment,,"Liaison with Data Centre personnel. Their Managed Service and Service Desk Analysts provide technical support, operational processing and monitoring,...",
Senior Tableau Analyst,Morgan McKinley,,"Senior Analyst (Tableau). Role Senior Analyst (Tableau). My client, a leading technology organisation based in Melbourne, is currently looking for a Senior...",
Information Security Analyst | Contract | Leading Organisati...,Attribute Consulting,,"Providing expertise across Security Operations, Web Application Firewalls, Antivirus, Data Leakage Prevention, SIEM, Gateways and more....",$900 a day
Supply Planner,Blackbook Executive,,Ideally 2+ years as a supply planner or supply chain analyst. Systems savvy with the ability to interpret data and produce reports for internal stakeholders....,
Senior Analyst - Scorecards,Bluefin Resources,,Ensure business critical issues are discovered through data analysis. A global data driven organisation is seeking a Senior Risk Analyst to develop analytical...,
Salesforce Business Analsyt,FourQuarters,,"Work with various stakeholder across the business - Business Analysts, Subject Matter Experts, Project Managers, Data Analysts, Architects, Product Owners,...","$130,000 - $150,000 a year"
Senior Systems/Business Analyst,Mercer,,"Manage the provision of information to establish the agreed data integration platform, liaising with the Data Analyst and external stakeholders where required....",
Cyber Security Analyst,Ignite Specialist Recruitment Services,,Support implementation of security controls to support data loss prevention across the systems. You will be working as a Cyber Security Analyst within the...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Senior Consultant – BI and Analytics – Melbourne,EY,,"We go beyond strategy and provide end to end implementation of real life data environments and have some of the best architects, project managers, business...",
Systems Analyst,Greythorn Specialist Technology Recruitment,,Analyse data and identify data integrity issues with existing and proposed systems. Systems Analyst in a great office space....,
Cyber Security Analyst,Ignite Specialist Recruitment Services,,Support implementation of security controls to support data loss prevention across the systems. You will be working as a Cyber Security Analyst within the...,
Senior Quality Engineer - Belong,Telstra,,Ability to coach and mentor other quality test analysts. Experience in using data to drive improvements and influence quality outcomes....,
Information Security Analyst | Contract | Leading Organisati...,Attribute Consulting,,"Providing expertise across Security Operations, Web Application Firewalls, Antivirus, Data Leakage Prevention, SIEM, Gateways and more....",$900 a day
Payroll Analyst,Page Personnel,,Validate benefits data via CBA ( global benefits administration). 6 month contract....,
UX/UI Designer,AESOP Corporate,,"Reporting to the Senior Experience Designer, this is a hands on role and requires someone who is comfortable working closely with the inhouse team of creative...",
AUS-Lead Application Developer,ADP,,"In collaboration with QA analysts, develop automated test scripts to support functional and non-functional requirements of solutions....",
Cyber Security Analyst,Clicks IT Recruitment,,Support implementation of security controls to support data loss prevention across the systems. You will be working as a Cyber Security Analyst within the...,
ERP & Supply Chain Cloud Apps Sales - working with existing...,Oracle,,"Engage with prospects to position Oracle solutions through strategic value-based selling, business case definition, ROI analysis, references and analyst data....",
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Risk Analyst | Energy Experience Essential,Robert Walters,,Experience in computer coding such as Visual Basic and also analysis large data sets. This multinational company is a leader in renewable and sustainable energy...,
Business Solutions (Sales) Consultant,TOSHIBA with Springboard,,"Ability to communicate concepts and workflows with business diagramming (flowcharts, cause-effect diagrams, cross-functional process maps, data flow diagrams)....",
Principal Security Consultant,"FireEye, Inc.",,"Experience in an analytical role of either network forensics analyst, threat analyst, incident response or security engineer/ consultant....",
Commercial Analyst - Public Sector,Michael Page,,Understand and translate data for sales and margin performance to help inform management of true performance issues. About Our Client....,
Senior Business Analyst,Ampersand,,Understanding of CRM and data models. As a Business Analyst your expertise will include:. The Senior Business Analyst will be required to work on a high-profile...,
compliance analyst - life insurance,Randstad,,"Compliance Analyst – Life Insurance. Proven experience in researching, analysing and drawing conclusions from data....",
Inventory Systems Analyst - Leading Brand,Michael Page,,Play a role in the analysis of data and develop strategy for future cost savings. Work as part of a close-knit team....,
Senior Insights Analyst,Michael Page,,Lead site data architecture and work with technical teams to collect comprehensive and accurate data; Be proficient with MS Excel and data manipulation;...,
Account Executive - FMCG,CSG Talent,,Turn raw data into actionable insights - Aztec/Nielsen data analysis. Supporting the National Account Manager (Pharmacy) with data analysis/category reviews....,
eDiscovery,Empire Careers,,Assisting with the supervision of junior members of the team including Executives and Analysts. Advanced knowledge of MS Windows and MS Office Applications with...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Senior Commercial Analyst,Metropol Recruitment,,"Data analytics, modelling, forecasting and optimisation tools. To assist in better positioning the business for further growth, a new position has been created...","$90,000 - $100,000 a year"
Japanese Speaking Credit Analyst,Staff Solutions Australia,,Analysing client records and using the data to recommend payment plans. Analysing clients’ credit data and financial statements in order to determine the degree...,
Senior Research Analyst/Consultant - Fund Management,Peoplebank,,We currently seek a Senior Research Analyst with a focus on disruptive technology analysis and also industry disruption analysis....,
Senior Analyst Engineer(M24),Finite IT,,Consume data from upstream systems. We are seeking multiple Senior Analyst Engineers to join our team who will be working onsite in Melbourne CBD....,
Finance Analyst - Supply Chain,Robert Half Australia,,"Data analysis and critical thinking skills. Reporting to the FP&A Manager, the Finance Analyst - Supply Chain will be responsible for ensuring the business is...","$110,000 a year"
Fraud & Compliance Adviser,HAYS,,Multiple Intelligence Analyst jobs available in Federal Government. Present data and analysis in a meaningful and logical manner with strong attention to detail...,
Territory Sales Manager QLD SUI,Ansell,,Sound analytical skills in gathering data from multiple sources and eliciting key interpretive outcomes. Territory Sales Manager QLD SUI - (30001176)....,
Senior Business Analyst,Global Consulting Services Pty Ltd,,814332-ST12776-1-Senior Business Analyst. Working with Data Analysts to conduct root cause analysis and design solutions/provide recommendations....,
Strategy Manager,Morgan McKinley,,Management of a small team of analysts. Communicating complex data issues in a succinct and straightforward manner....,"$180,000 - $220,000 a year"
Senior Business Analyst,Optimum Recruitment,,Senior Business Analyst. Interpret data into analytical reporting. Our client is seeking a senior Business Analyst with extensive experience in fund accounting...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
Customer Experience (CX) Enterprise Sales Representative,Oracle,,"Engage with prospect organizations to position Oracle solutions through strategic value-based selling, business case definition, ROI analysis, references, and...",
Senior Java Developer,NAB - National Australia Bank,,"Additionally, Senior Analyst Programmers act in a supporting capacity by providing fail and fix application support....",
Senior Business Analyst,Optimum Recruitment,,Senior Business Analyst. Interpret data into analytical reporting. Our client is seeking a senior Business Analyst with extensive experience in fund accounting...,
Senior Business Analyst,Davidson Recruitment,,"Currently, they require a number of Business Analysts to support them. Our client is a major international financial services organisation, providing a...",
Apply with Zone IT Solutions,Zone IT Solutions,,"Big Data Architect. Senior Analyst Java Programmer. We take pride in delivering technology, digital and ERP talent solutions across Australia and New Zealand....",
ERP & Supply Chain Cloud Apps Sales - working with existing...,Oracle,,"Engage with prospects to position Oracle solutions through strategic value-based selling, business case definition, ROI analysis, references and analyst data....",
Integration Specialist,Quay Appointments,,"Developing adaptors to access data from various applications. In conjunction with stakeholders and business analysts, planning, coordinating and prioritising...",$66 an hour
Senior Business Analyst,Michael Page,,"3 years of experience in data modelling and mapping, including Canonical/Common Data Models. Integration specifications, sequence diagrams, use case scenarios,...",
EDISCOVERY SENIOR EXECUTIVE,Herbert Smith Freehills,,"Maintaining the integrity of client and firm data , including evidence handling, processing and data tracking....",
business analyst - security,Randstad,,In this role you will be analysing user access permissions and Data Loss Prevention software. One of our key clients is looking for a highly experienced...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
"Analyst, Data Science",NAB - National Australia Bank,Melbourne VIC,"Data wrangling and exploration experience. Reporting to the Data Science Manager, our analyst Data Scientists will support the development of the analytics...",
information security analyst,Randstad,," Providing security expertise to implement and operate Security Operations tools such as Web Application Firewalls, Antivirus, Data Leakage Prevention,...",
Korean Speaking IT Field Service Desk Analyst,Staff Solutions Australia,,Use trending data to generate and/or update the knowledge database. Staff Solutions Australia is currently seeking Korean speaking IT help desk analyst for our...,$25 - $30 an hour
Security Consultant,Preacta Recruitment,,Privacy and Data Protection. Supervise and mentor other business analysts on the project team. About the Role....,$600 - $700 a day
Human Capital Management (HCM) Cloud Sales - Sydney,Oracle,,"Engage with prospect organizations to position Oracle solutions through strategic value based selling, business case definition, ROI analysis, references and...",
AB INITIO SENIOR DEVELOPER,Capgemini Australia,,"You will define strategy and architecture to migrate data from legacy systems to new big data solutions, data pipelines for data collection, data analytics and...",
DevOps Engineer,Talent International,,"Collaborate with a group of Business/data analysts, business users and other data modellers to continuously evolve the data modelling practice....","$120,000 - $130,000 a year"
Senior Pricing Analyst - Global Law Firm,Michael Page,,Highly competitive remuneration Great career development About Our Client Our client is a global law firm with a reputation for servicing blue chip clients....,
Information Architect,Ignite Specialist Recruitment Services,,"Significant experience in Information Modelling, Master Data Management, Meta Data Management, Big Data and Analytics technologies....",
Senior Analyst - Advancement Systems - Canberra,Beaumont People,,Senior Analyst – Advancement Systems. Supervise and provide effective leadership to a team that will provide configuration solutions and data integrity and...,"$97,812 - $104,717 a year"
Microservices & DevOps Engineer,Just Digital People,,Senior Analyst / Consultant – Microservices & DevOps. Ensuring that you are working with security and data protection in mind....,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Data Analyst,Viva Energy,Melbourne VIC,"You will build trust in the data through accurate, clean data and reporting and contribute to quality improvement and data integrity....",
Data Specialist and Scientist,Deakin University,Melbourne VIC,This role requires an experienced Data Specialist with sound knowledge working on the statistical data and involve in maintaining high standard of data record...,
Senior Business Analyst,HAYS,,"Experienced business analyst with a strong background in financial crimes for a 6 month contract. User stories, use cases, business process modelling, logical...",
Level 2 - Systems Administrator,Peoplebank,,"A well established Retail Head Office located in the Eastern Suburbs, is looking for a Level 2-3 Service Desk Analyst with Sys Admin experience to join their...",
Senior Finance Analyst,Michael Page,,"An experienced analyst with proven success in reviewing data, developing innovative solutions to complex problems and presenting recommendations....",
MS BI Developer,Sharp & Carter,,Data Cubes and data warehousing; Relational database design in a data warehousing environment using Microsoft SQL Server;...,
Solution Architect,The CKI Corporation Pty Ltd,,"Demonstrable experience in producing end to end solution architecture encompassing functional, application, data, integration and large, transactional,...",
BI Architect,IT Alliance Australia,,Conceptual data modelling for communicating data concepts. Experience with a data modelling tool such as ErWin or InfoSphere Data Architect....,
SENIOR BUSINESS ANALYST,Adaps,,SENIOR BUSINESS ANALYST. (How data is used). A new Data Strategy Program. Minimum 7 years Business Analyst experience mandatory....,
Senior Solutions Consultant,Pegasystems,,"Ability to understand complex data relationships and rules-based systems. Collaborate with product managers, software developers, analysts, business officers,...",
"Head of Technology, Financial Crime Prevention",NAB - National Australia Bank,,"Leading a high performing team of technologists, engineering managers, solution designers, technical analysts & quality engineers in delivering services in line...",
Junior PM / Senior BA,Appetency Recruitment Services,,Entering project data and running reports for the wider team and stakeholders. You will have experience in project management/ Business Analyst roles in a fast...,
OR&C Data Analyst,ANZ Banking Group,Melbourne VIC,The OR&C Senior Data Analyst will be part of the Analytics and Validation Portfolio supporting analytical capabilities with Group Compliance function....,
Data Analyst,ANZ Banking Group,Melbourne VIC,"Data Analyst - Campaign Developer. The role will be based within one of the EDB squads, made up of a mix of Journey Experts, Data Scientists and Data Analysts....",
Analyst - Enterprise Risk Tech Area - x2 Opportunities,ANZ Banking Group,Melbourne VIC,Experience in data models and reporting packages like IBM Cognos. Analyst – Enterprise Risk Tech Area – x2 Opportunities....,
